query_id,query_ec,query_center,vanilla_top1_correct,vanilla_majority_ec,vanilla_majority_confidence,vanilla_n_annotated_neighbours,vanilla_majority_correct,vanilla_predicted_ecs,vanilla_n_predicted_ecs,vanilla_precision,vanilla_recall,vanilla_f1,vanilla_topk_hit,vanilla_center_purity,vanilla_mean_tanimoto,vanilla_cos_mean,prefilter_top1_correct,prefilter_majority_ec,prefilter_majority_confidence,prefilter_n_annotated_neighbours,prefilter_majority_correct,prefilter_predicted_ecs,prefilter_n_predicted_ecs,prefilter_precision,prefilter_recall,prefilter_f1,prefilter_topk_hit,prefilter_center_purity,prefilter_mean_tanimoto,prefilter_cos_mean
rxn21759,['2.1.1.261'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'NH3+', 'S+']",False,2.1.1.-,0.2,15,False,"['2.1.1.-', '2.1.1.49']",2,0.0,0.0,0.0,False,0.8333333333333334,0.9209504556539597,0.9211008548736572,False,2.1.1.-,0.21428571428571427,14,False,"['2.1.1.-', '2.1.1.49']",2,0.0,0.0,0.0,False,1.0,1.0,0.9156194925308228
rxn21760,['1.14.-.-'],"['C', 'C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'N', 'O', 'O']",True,1.14.13.72,0.46153846153846156,26,False,['1.14.13.72'],1,0.0,0.0,0.0,True,0.06666666666666667,1.0,0.9927061796188354,True,1.14.13.92,0.23076923076923078,13,False,['1.14.13.92'],1,0.0,0.0,0.0,True,1.0,1.0,0.75859534740448
rxn22119,['2.1.1.64'],"['C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH3', 'OH', 'S+']",True,2.1.1.-,0.38461538461538464,13,False,"['2.1.1.-', '2.1.1.64']",2,0.5,1.0,0.6666666666666666,True,0.13333333333333333,1.0,0.9376951456069946,True,2.1.1.64,1.0,5,True,['2.1.1.64'],1,1.0,1.0,1.0,True,1.0,1.0,0.6408319473266602
rxn22120,['2.1.1.64'],"['C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH3', 'OH', 'S+']",True,2.1.1.-,0.3333333333333333,18,False,"['2.1.1.-', '2.1.1.64']",2,0.5,1.0,0.6666666666666666,True,0.13333333333333333,1.0,0.9161435961723328,True,2.1.1.64,1.0,5,True,['2.1.1.64'],1,1.0,1.0,1.0,True,1.0,1.0,0.6320266723632812
rxn22125,['1.14.13.-'],"['C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'O', 'O']",False,1.14.13.107,0.3888888888888889,18,False,"['1.14.13.107', '1.14.14.1', '1.14.13.-']",3,0.3333333333333333,1.0,0.5,True,0.4,1.0,0.9156156182289124,False,1.14.13.107,0.6190476190476191,21,False,"['1.14.13.107', '1.14.13.-']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.8943178057670593
rxn22126,['4.2.1.133'],"['C', 'C', 'C', 'CH', 'CH', 'CH2', 'OH']",False,1.6.5.2,0.21428571428571427,14,False,['1.6.5.2'],1,0.0,0.0,0.0,False,0.13333333333333333,0.3244826507927604,0.9304125308990479,False,4.2.1.173,0.3333333333333333,3,False,"['4.2.1.173', '4.2.1.174', '4.2.1.133']",3,0.3333333333333333,1.0,0.5,True,1.0,0.7284228422842284,0.5911685824394226
rxn22128,['4.2.3.190'],"['C', 'CH', 'CH', 'CH', 'CH2', 'O', 'OH']",False,1.1.1.71,0.3333333333333333,15,False,"['1.1.1.71', '1.2.1.5']",2,0.0,0.0,0.0,False,0.03333333333333333,0.31115094499935375,0.9651861190795898,False,4.2.3.190,1.0,1,True,['4.2.3.190'],1,1.0,1.0,1.0,True,1.0,1.0,-4.151463508605957e-05
rxn22130,"['3.6.1.-', '3.6.1.68']","['O', 'OH2', 'P']",False,3.6.1.-,0.38461538461538464,13,True,['3.6.1.-'],1,1.0,0.5,0.6666666666666666,True,0.7666666666666667,1.0,0.9835597276687622,False,3.6.1.-,0.4,15,True,['3.6.1.-'],1,1.0,0.5,0.6666666666666666,True,1.0,1.0,0.9827311635017395
rxn22131,['3.1.3.-'],"['O', 'O-', 'OH2', 'P']",False,3.1.3.5,0.5454545454545454,11,False,"['3.1.3.5', '3.1.3.4']",2,0.0,0.0,0.0,True,0.8666666666666667,1.0,0.9878756999969482,False,3.1.3.4,0.5,8,False,"['3.1.3.4', '3.1.3.5', '3.1.3.-']",3,0.3333333333333333,1.0,0.5,True,1.0,1.0,0.9871788620948792
rxn22135,['2.4.1.252'],"['CH', 'CH', 'CH', 'CH', 'CH', 'O', 'O', 'O', 'O-', 'OH', 'OH', 'P', 'P']",False,2.4.1.-,0.6,5,False,"['2.4.1.-', '2.4.1.252', '2.4.1.241']",3,0.3333333333333333,1.0,0.5,True,0.0,0.7044345038442992,0.917277991771698,True,2.4.1.252,1.0,1,True,['2.4.1.252'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn22067,['1.1.1.-'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'O']",True,1.1.1.-,0.35,20,True,['1.1.1.-'],1,1.0,1.0,1.0,True,0.2,1.0,0.9571136236190796,True,1.1.1.-,0.5652173913043478,23,True,['1.1.1.-'],1,1.0,1.0,1.0,True,1.0,1.0,0.9288714528083801
rxn22068,['2.7.1.-'],"['O', 'O-', 'OH', 'OH', 'P']",False,2.7.8.5,0.18181818181818182,22,False,[],0,0.0,0.0,0.0,True,0.3,0.7632352340390762,0.9307811260223389,False,2.7.1.1,0.37037037037037035,27,False,['2.7.1.1'],1,0.0,0.0,0.0,True,1.0,0.9630769230769232,0.9142348170280457
rxn22069,['2.7.7.-'],"['O', 'O-', 'P', 'P']",False,2.7.7.39,0.0625,16,False,[],0,0.0,0.0,0.0,False,0.3333333333333333,0.6584256148575253,0.9474858045578003,False,2.7.7.41,0.13636363636363635,22,False,[],0,0.0,0.0,0.0,False,1.0,0.7989510881774246,0.8954757452011108
rxn22072,['2.4.2.1'],"['CH', 'N', 'N', 'OH']",True,2.4.2.1,0.391304347826087,23,True,['2.4.2.1'],1,1.0,1.0,1.0,True,0.2,0.8226898615787506,0.905875027179718,True,2.4.2.1,0.7142857142857143,7,True,"['2.4.2.1', '2.7.8.37']",2,0.5,1.0,0.6666666666666666,True,1.0,0.8885281385281385,0.6865275502204895
rxn22073,['3.1.3.-'],"['CH', 'CH', 'O', 'O', 'OH2', 'P']",False,3.2.1.-,0.13333333333333333,15,False,[],0,0.0,0.0,0.0,False,0.0,0.5527952720646013,0.9441516995429993,False,3.1.3.-,1.0,1,True,['3.1.3.-'],1,1.0,1.0,1.0,True,1.0,1.0,-0.08302873373031616
rxn22074,['4.2.1.-'],"['CH', 'CH', 'OH', 'OH']",False,4.2.1.82,0.08695652173913043,23,False,[],0,0.0,0.0,0.0,False,0.6666666666666666,0.44011511086099314,0.9745294451713562,False,4.2.1.67,0.1111111111111111,18,False,[],0,0.0,0.0,0.0,True,1.0,0.34117786222187185,0.8972032070159912
rxn22075,['4.1.1.-'],"['C', 'C', 'Fe+3', 'O-', 'SH']",False,2.3.1.-,0.3333333333333333,12,False,['2.3.1.-'],1,0.0,0.0,0.0,False,0.0,0.8899097356544163,0.911289393901825,False,1.2.7.1,0.2,5,False,"['1.2.7.1', '1.2.7.8', '1.2.7.7', '1.2.7.2', '4.1.1.-']",5,0.2,1.0,0.33333333333333337,True,1.0,1.0,0.396137535572052
rxn22076,['4.2.1.-'],"['CH', 'CH2', 'OH']",True,4.2.1.-,0.4166666666666667,12,True,"['4.2.1.-', '4.2.1.119']",2,0.5,1.0,0.6666666666666666,True,0.9333333333333333,0.6445241003763087,0.9699994325637817,True,4.2.1.-,0.36363636363636365,11,True,"['4.2.1.-', '4.2.1.17']",2,0.5,1.0,0.6666666666666666,True,1.0,0.6286066654411696,0.9699441194534302
rxn22180,['5.4.99.26'],"['C', 'C', 'CH', 'CH', 'CH', 'N', 'NH']",False,4.2.3.-,0.16,25,False,[],0,0.0,0.0,0.0,False,0.6666666666666666,0.7062718789305534,0.9666921496391296,False,5.4.99.-,0.10526315789473684,19,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.9047619104385376
rxn22181,['5.4.99.27'],"['C', 'C', 'CH', 'CH', 'CH', 'N', 'NH']",False,4.2.3.-,0.16,25,False,[],0,0.0,0.0,0.0,False,0.6666666666666666,0.7062718789305534,0.9666921496391296,False,5.4.99.-,0.10526315789473684,19,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.9047619104385376
rxn22182,['5.4.99.28'],"['C', 'C', 'CH', 'CH', 'CH', 'N', 'NH']",False,4.2.3.-,0.16,25,False,[],0,0.0,0.0,0.0,True,0.6666666666666666,0.7062718789305534,0.9666921496391296,False,5.4.99.-,0.10526315789473684,19,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.9047619104385376
rxn22183,['5.4.99.29'],"['C', 'C', 'CH', 'CH', 'CH', 'N', 'NH']",False,4.2.3.-,0.16,25,False,[],0,0.0,0.0,0.0,False,0.6666666666666666,0.7062718789305534,0.9666921496391296,False,5.4.99.-,0.10526315789473684,19,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.9047619104385376
rxn22185,['2.1.1.166'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'OH', 'S+']",False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,False,0.9666666666666667,1.0,0.9835401177406311,False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,False,1.0,1.0,0.9835072755813599
rxn22186,['1.14.13.89'],"['C', 'C', 'CH', 'CH', 'CH', 'CH2', 'N', 'O', 'O']",False,1.14.13.-,0.45454545454545453,11,False,['1.14.13.-'],1,0.0,0.0,0.0,False,0.03333333333333333,0.8480096308186196,0.8709127306938171,False,1.14.13.89,1.0,1,True,['1.14.13.89'],1,1.0,1.0,1.0,True,1.0,1.0,0.24808605015277863
rxn22187,['2.1.1.163'],"['CH', 'CH', 'CH', 'CH', 'CH', 'CH3', 'S+']",True,2.1.1.163,0.3076923076923077,26,True,"['2.1.1.163', '2.1.1.201']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.9796810150146484,True,2.1.1.163,0.3076923076923077,26,True,"['2.1.1.163', '2.1.1.201']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.9796810150146484
rxn22189,['1.14.13.182'],"['C', 'C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'NH', 'O', 'O']",False,1.14.13.-,0.2631578947368421,19,False,['1.14.13.-'],1,0.0,0.0,0.0,False,0.0,1.0,0.9184656143188477,False,1.14.12.22,0.75,4,False,"['1.14.12.22', '1.14.13.182']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.2841082215309143
rxn22004,['2.7.1.-'],"['CH', 'CH', 'CH', 'CH', 'O', 'OH', 'OH', 'P']",True,2.7.1.74,0.3684210526315789,19,False,['2.7.1.74'],1,0.0,0.0,0.0,True,0.4,0.6916778800879374,0.9348939061164856,True,2.7.1.-,0.2,15,True,"['2.7.1.-', '2.7.1.74', '2.7.1.11']",3,0.3333333333333333,1.0,0.5,True,1.0,0.6943368328103378,0.9032657146453857
rxn22005,['1.5.1.12'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'N', 'N+', 'OH2', 'OH2']",False,1.2.1.31,0.09090909090909091,22,False,[],0,0.0,0.0,0.0,False,0.03333333333333333,1.0,0.9749147295951843,False,1.2.1.31,0.42857142857142855,7,False,"['1.2.1.31', '1.5.1.12']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.6682381629943848
rxn22008,['2.1.1.174'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'NH2', 'S+']",False,2.1.1.-,0.1,20,False,[],0,0.0,0.0,0.0,False,0.5333333333333333,1.0,0.9780686497688293,False,2.1.1.215,0.09523809523809523,21,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.8751733303070068
rxn22009,['2.1.1.198'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'OH', 'S+']",False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,False,0.9666666666666667,1.0,0.9828675389289856,False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,False,1.0,1.0,0.982801079750061
rxn22010,['2.1.1.199'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'NH2', 'S+']",False,2.1.1.216,0.09523809523809523,21,False,[],0,0.0,0.0,0.0,False,0.5333333333333333,1.0,0.9764785766601562,False,2.1.1.215,0.09523809523809523,21,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.8711882829666138
rxn22013,['1.3.1.-'],"['C', 'C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'O', 'O-']",False,1.3.1.-,0.3333333333333333,15,True,['1.3.1.-'],1,1.0,1.0,1.0,True,0.1,0.9960526315789474,0.9689849615097046,False,1.3.1.45,0.6666666666666666,3,False,"['1.3.1.45', '1.3.1.-']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.5764711499214172
rxn22014,['1.14.13.89'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N', 'O', 'O']",False,1.14.13.21,0.21739130434782608,23,False,"['1.14.13.21', '1.14.13.-']",2,0.0,0.0,0.0,True,0.06666666666666667,1.0,0.9623204469680786,False,1.14.14.1,0.375,24,False,"['1.14.14.1', '1.14.13.-']",2,0.0,0.0,0.0,False,1.0,1.0,0.5213966369628906
rxn22017,"['1.11.1.13', '1.16.3.-', '2.4.1.25', '2.4.1.8', '3.2.1.20', '4.2.1.131']","['Mn+2', 'Mn+2', 'Mn+2', 'Mn+2', 'O', 'O']",True,1.16.3.-,0.16666666666666666,6,True,[],0,0.0,0.0,0.0,True,0.0,0.8666666666666667,0.9528369903564453,True,1.11.1.13,1.0,1,True,"['1.11.1.13', '1.16.3.-', '2.4.1.25', '2.4.1.8', '3.2.1.20', '4.2.1.131']",6,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn22201,['2.1.1.200'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'OH', 'S+']",False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,True,0.9666666666666667,1.0,0.9828675389289856,False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.982801079750061
rxn22202,['2.1.1.200'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'OH', 'S+']",False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,True,0.9666666666666667,1.0,0.9835401177406311,False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,True,1.0,1.0,0.9835072755813599
rxn22204,['2.1.1.206'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'OH', 'S+']",False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,False,0.9666666666666667,1.0,0.9828675389289856,False,2.1.1.225,0.13043478260869565,23,False,[],0,0.0,0.0,0.0,False,1.0,1.0,0.982801079750061
rxn22205,['2.1.1.-'],"['*', 'C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH3']",True,1.14.14.1,0.3333333333333333,15,False,"['1.14.14.1', '2.1.1.-', '1.14.13.72']",3,0.3333333333333333,1.0,0.5,True,0.03333333333333333,0.3971207097016235,0.8837429285049438,True,2.1.1.-,1.0,2,True,['2.1.1.-'],1,1.0,1.0,1.0,True,1.0,1.0,-0.0019304156303405762
rxn22207,['5.5.1.-'],"['C', 'CH', 'CH2']",False,5.3.3.5,0.26666666666666666,15,False,"['5.3.3.5', '5.5.1.6']",2,0.0,0.0,0.0,False,0.16666666666666666,0.259450960651079,0.8369795680046082,False,5.3.3.1,0.5714285714285714,14,False,['5.3.3.1'],1,0.0,0.0,0.0,False,1.0,0.15386788390811348,0.6952487826347351
rxn22211,['5.3.3.5'],"['C', 'C', 'CH2']",False,5.3.3.1,0.5,16,False,['5.3.3.1'],1,0.0,0.0,0.0,True,0.2,0.28268596222471803,0.916896402835846,False,5.3.3.5,1.0,3,True,['5.3.3.5'],1,1.0,1.0,1.0,True,1.0,0.5320247453940704,0.6704987287521362
rxn22212,['2.1.1.-'],"['*', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH3']",True,2.1.1.-,0.4117647058823529,17,True,['2.1.1.-'],1,1.0,1.0,1.0,True,0.06666666666666667,0.36345696915028713,0.903262197971344,True,2.1.1.-,1.0,3,True,['2.1.1.-'],1,1.0,1.0,1.0,True,1.0,1.0,0.32789281010627747
rxn22214,['1.3.3.-'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'Fe-', 'N', 'O']",False,1.14.99.32,0.1111111111111111,18,False,[],0,0.0,0.0,0.0,False,0.0,0.8138589950771707,0.8638113141059875,True,1.3.3.-,1.0,1,True,['1.3.3.-'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn22241,['1.14.13.-'],"['C', 'CH', 'CH', 'CH', 'CH2', 'CH3', 'Fe-', 'N', 'O', 'O']",True,1.14.13.-,0.35714285714285715,14,True,['1.14.13.-'],1,1.0,1.0,1.0,True,0.06666666666666667,0.7846354117106196,0.8593763709068298,True,1.14.13.-,1.0,3,True,['1.14.13.-'],1,1.0,1.0,1.0,True,1.0,1.0,0.3226766586303711
rxn22242,['1.14.13.-'],"['C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'Fe-', 'N', 'O', 'O', 'OH']",True,1.14.13.72,0.47058823529411764,17,False,"['1.14.13.72', '1.14.13.-']",2,0.5,1.0,0.6666666666666666,True,0.13333333333333333,1.0,0.9370319247245789,True,1.14.13.-,1.0,5,True,['1.14.13.-'],1,1.0,1.0,1.0,True,1.0,1.0,0.565314531326294
rxn22243,['1.14.13.-'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'Fe-', 'N', 'O', 'O']",True,1.14.13.-,0.2777777777777778,18,True,['1.14.13.-'],1,1.0,1.0,1.0,True,0.1,0.717609240831942,0.8462169170379639,True,1.14.13.-,1.0,4,True,['1.14.13.-'],1,1.0,1.0,1.0,True,1.0,1.0,0.4014642834663391
rxn22244,['1.1.1.-'],"['C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'N+', 'O-', 'OH']",True,1.1.1.170,0.19047619047619047,21,False,[],0,0.0,0.0,0.0,True,0.6,0.9146256781193489,0.963572084903717,True,1.1.1.170,0.2,20,False,['1.1.1.170'],1,0.0,0.0,0.0,True,1.0,0.9620253164556961,0.9224925637245178
rxn22245,['1.1.1.-'],"['C', 'C', 'CH', 'CH', 'CH', 'CH2', 'N', 'O']",True,1.1.1.-,0.3333333333333333,18,True,"['1.1.1.-', '1.1.1.270']",2,0.5,1.0,0.6666666666666666,True,0.8333333333333334,1.0,0.9630998373031616,True,1.1.1.-,0.3125,16,True,"['1.1.1.-', '1.1.1.270']",2,0.5,1.0,0.6666666666666666,True,1.0,1.0,0.9592635035514832
rxn22246,['1.14.13.-'],"['C', 'CH', 'CH', 'CH', 'CH2', 'CH3', 'Fe-', 'N', 'O', 'O']",True,1.14.13.-,0.2857142857142857,14,True,['1.14.13.-'],1,1.0,1.0,1.0,True,0.06666666666666667,0.789049518838786,0.8611577153205872,True,1.14.13.-,1.0,3,True,['1.14.13.-'],1,1.0,1.0,1.0,True,1.0,1.0,0.31979334354400635
rxn22247,['1.14.13.-'],"['C', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'Fe-', 'N', 'O', 'O', 'OH']",True,1.14.13.72,0.3888888888888889,18,False,"['1.14.13.72', '1.14.13.-']",2,0.5,1.0,0.6666666666666666,True,0.13333333333333333,0.981060606060606,0.8845721483230591,True,1.14.13.-,1.0,5,True,['1.14.13.-'],1,1.0,1.0,1.0,True,1.0,1.0,0.5657302141189575
rxn22248,['1.14.13.-'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'Fe-', 'N', 'O', 'O']",True,1.14.13.-,0.2222222222222222,18,True,['1.14.13.-'],1,1.0,1.0,1.0,True,0.1,0.7897578347907716,0.8029018044471741,True,1.14.13.-,1.0,4,True,['1.14.13.-'],1,1.0,1.0,1.0,True,1.0,1.0,0.4202253818511963
rxn20987,['1.14.13.-'],"['C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'CH2', 'CH3', 'N', 'N', 'O', 'O']",True,1.14.13.-,0.35714285714285715,14,True,"['1.14.13.-', '1.14.-.-']",2,0.5,1.0,0.6666666666666666,True,0.03333333333333333,0.8977049180327868,0.8765693306922913,True,1.14.13.-,1.0,2,True,['1.14.13.-'],1,1.0,1.0,1.0,True,1.0,1.0,-0.010806083679199219
rxn20990,['4.2.3.42'],"['C', 'C', 'C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH2', 'CH3', 'O', 'OH2']",False,4.2.3.-,0.09523809523809523,21,False,[],0,0.0,0.0,0.0,False,0.0,0.73203548085901,0.992095410823822,True,4.2.3.42,1.0,1,True,['4.2.3.42'],1,1.0,1.0,1.0,True,1.0,1.0,-1.0
rxn20991,['2.7.8.-'],"['CH', 'O', 'OH', 'P']",False,2.3.1.43,0.17647058823529413,17,False,[],0,0.0,0.0,0.0,False,0.0,0.43146364590274194,0.8231031894683838,False,2.7.1.142,0.25,12,False,['2.7.1.142'],1,0.0,0.0,0.0,False,1.0,0.4113374916451502,0.6350829005241394
rxn20994,['1.11.-.-'],"['CH', 'CH', 'O', 'OH']",True,1.14.13.107,0.4375,16,False,"['1.14.13.107', '1.14.13.-']",2,0.0,0.0,0.0,True,0.2,0.26842324632576786,0.902554452419281,True,1.11.2.3,0.3,10,False,"['1.11.2.3', '1.11.-.-']",2,0.5,1.0,0.6666666666666666,True,1.0,0.4169030275307947,0.6561858057975769
rxn21009,['1.1.1.100'],"['C', 'C', 'CH', 'CH', 'CH', 'CH2', 'N', 'O']",True,1.1.1.100,0.8928571428571429,28,True,['1.1.1.100'],1,1.0,1.0,1.0,True,0.9666666666666667,0.990303461356093,0.9393616318702698,True,1.1.1.100,0.8888888888888888,27,True,['1.1.1.100'],1,1.0,1.0,1.0,True,1.0,0.9881578947368421,0.9393349885940552
rxn21013,['1.1.1.100'],"['C', 'C', 'CH', 'CH', 'CH', 'CH2', 'N', 'O']",False,1.1.1.100,0.8846153846153846,26,True,['1.1.1.100'],1,1.0,1.0,1.0,True,1.0,0.9960526315789474,0.9632799029350281,False,1.1.1.100,0.8846153846153846,26,True,['1.1.1.100'],1,1.0,1.0,1.0,True,1.0,0.9960526315789474,0.9632799029350281
rxn21014,['4.2.1.59'],"['CH', 'CH2', 'OH']",False,4.2.1.-,0.3333333333333333,6,False,['4.2.1.-'],1,0.0,0.0,0.0,True,1.0,0.9661614482009219,0.9876566529273987,False,4.2.1.-,0.3333333333333333,6,False,['4.2.1.-'],1,0.0,0.0,0.0,True,1.0,0.9661614482009219,0.9876566529273987
rxn21015,['1.3.1.10'],"['C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH2', 'N']",True,1.3.1.10,0.8518518518518519,27,True,['1.3.1.10'],1,1.0,1.0,1.0,True,0.9,1.0,0.9512084722518921,True,1.3.1.10,0.9259259259259259,27,True,['1.3.1.10'],1,1.0,1.0,1.0,True,1.0,1.0,0.9495218992233276
rxn22215,['2.4.1.255'],"['CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'O', 'OH']",False,2.4.2.26,0.18181818181818182,11,False,[],0,0.0,0.0,0.0,True,0.0,0.804963299367686,0.9321960210800171,False,2.4.1.178,0.14285714285714285,21,False,[],0,0.0,0.0,0.0,False,1.0,0.7868648894964687,0.8571117520332336
rxn22216,['2.4.1.255'],"['CH', 'CH', 'CH', 'CH', 'CH', 'O', 'OH']",False,2.4.1.144,0.16666666666666666,12,False,[],0,0.0,0.0,0.0,True,0.4666666666666667,0.7078733342737057,0.9294518232345581,False,2.4.1.50,0.16666666666666666,18,False,[],0,0.0,0.0,0.0,True,1.0,0.8541591660310197,0.9190136790275574
rxn22217,['3.2.1.169'],"['CH', 'CH', 'CH', 'CH', 'CH', 'O', 'OH2']",False,3.2.1.21,0.5,10,False,"['3.2.1.21', '3.2.1.126']",2,0.0,0.0,0.0,True,0.7666666666666667,1.0,0.9529241323471069,False,3.2.1.21,0.45454545454545453,11,False,['3.2.1.21'],1,0.0,0.0,0.0,True,1.0,1.0,0.9518544673919678
rxn22218,['3.2.1.169'],"['CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'O', 'OH2']",False,3.2.1.107,0.2,15,False,['3.2.1.107'],1,0.0,0.0,0.0,False,0.03333333333333333,0.9022222222222221,0.9275849461555481,False,3.2.1.22,0.2,15,False,['3.2.1.22'],1,0.0,0.0,0.0,False,1.0,1.0,0.8174861669540405
rxn22219,"['2.1.1.-', '2.1.1.327']","['CH', 'CH', 'CH', 'CH', 'CH3', 'N', 'S+']",True,2.1.1.122,0.17647058823529413,17,False,[],0,0.0,0.0,0.0,True,0.23333333333333334,0.8799245852187028,0.884956955909729,True,2.1.1.-,0.3333333333333333,6,True,['2.1.1.-'],1,1.0,0.5,0.6666666666666666,True,1.0,1.0,0.6873747706413269
rxn22220,['1.14.13.-'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'N', 'O', 'O', 'O-']",False,4.1.1.-,0.13333333333333333,15,False,[],0,0.0,0.0,0.0,False,0.06666666666666667,0.813846855983438,0.8191116452217102,False,1.14.13.1,0.34782608695652173,23,False,"['1.14.13.1', '1.14.13.64']",2,0.0,0.0,0.0,True,1.0,1.0,0.6502672433853149
rxn22221,['1.13.11.-'],"['C', 'CH', 'CH', 'CH', 'O', 'O', 'OH']",False,1.14.99.-,0.3333333333333333,15,False,['1.14.99.-'],1,0.0,0.0,0.0,True,0.0,0.8499434469637873,0.8521060347557068,False,1.13.11.-,1.0,1,True,['1.13.11.-'],1,1.0,1.0,1.0,True,1.0,0.5234375,-0.19578266143798828
rxn22223,['4.2.3.62'],"['C', 'C', 'C', 'CH', 'CH', 'CH', 'CH2', 'CH3', 'O', 'O', 'P']",True,4.2.3.-,0.2857142857142857,28,False,['4.2.3.-'],1,0.0,0.0,0.0,True,0.03333333333333333,1.0,0.9867324233055115,True,4.2.3.62,1.0,2,True,['4.2.3.62'],1,1.0,1.0,1.0,True,1.0,1.0,-1.7881393432617188e-07
rxn21974,['2.1.1.177'],"['C', 'C', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH', 'CH3', 'N', 'NH', 'S+']",False,2.1.1.-,0.12,25,False,[],0,0.0,0.0,0.0,False,0.1,0.7686693591754502,0.8983333110809326,False,2.1.1.-,0.6666666666666666,3,False,"['2.1.1.-', '2.1.1.257', '2.1.1.260', '2.1.1.177']",4,0.25,1.0,0.4,True,1.0,1.0,0.4688761830329895
rxn21975,['2.1.1.178'],"['CH', 'CH', 'CH', 'CH', 'CH', 'CH3', 'S+']",False,2.1.1.163,0.36,25,False,['2.1.1.163'],1,0.0,0.0,0.0,False,1.0,1.0,0.9781901240348816,False,2.1.1.163,0.36,25,False,['2.1.1.163'],1,0.0,0.0,0.0,False,1.0,1.0,0.9781901240348816
rxn21976,['2.1.1.179'],"['CH', 'CH', 'CH', 'CH', 'CH3', 'N', 'N', 'S+']",False,2.1.1.-,0.12,25,False,[],0,0.0,0.0,0.0,False,0.13333333333333333,0.850748443150652,0.9079869389533997,False,2.1.1.170,0.2,5,False,"['2.1.1.170', '2.1.1.-', '2.1.1.264', '2.1.1.33', '2.1.1.56', '2.1.1.179']",6,0.16666666666666666,1.0,0.2857142857142857,True,1.0,1.0,0.5984262228012085
